Date,Realized 5-day PnL,Historical VaR,Parametric VaR,Monte Carlo VaR,EWMA VaR,GARCH VaR,FHS VaR
2013-06-07,-10393.082687254126,47932.74580487528,35819.98031090386,36394.417788560146,24485.91014193354,31598.85239234769,34919.079343759724
2013-06-10,-5854.87951873818,47932.74580487528,35834.558698593355,35623.623186411285,25377.128557009702,32283.68017396226,38296.05977890008
2013-06-11,-16454.253885751197,47932.74580487528,35828.29398336183,35308.183509120114,25630.424385226765,32096.70760652379,37552.68453548292
2013-06-12,-4639.309472853579,47932.74580487528,35814.10900799426,34623.54466334492,25160.20962448276,30993.853245287908,36328.03567754161
2013-06-13,-9146.230503167697,47932.74580487528,35810.50785573239,35136.90751507468,25343.15562802976,30897.509115765683,34171.16092135909
2013-06-14,-23921.42959154263,47932.74580487528,35807.24153017575,35827.305328311,24579.51504288948,29556.53934481558,33858.72025633506
2013-06-17,-29422.868248615312,47932.74580487528,35799.943242472094,35626.18358121596,24042.58816005193,28633.3002679598,34646.35074930942
2013-06-18,-37360.21764591044,47932.74580487528,35605.92859593832,36415.59658232708,24153.06433295534,28680.14315937621,31322.90011983425
2013-06-19,-60574.8316785069,47932.74580487528,35500.26786947847,34110.61490865765,25920.560597104257,31041.244794653845,35609.59854153934
2013-06-20,-40670.1751056873,47932.74580487528,35515.613808637405,35068.516131232085,28119.176789118213,33805.71081382956,39208.174791482816
2013-06-21,-5878.4078363004755,47932.74580487528,35498.18453639971,36292.98422043192,33500.89292994013,41407.63159042446,43677.27468124319
2013-06-24,7926.386655562069,47932.74580487528,35518.65443975263,36445.72981899046,34042.65062056158,40961.50157638638,45074.49823598794
2013-06-25,25429.03773953887,47932.74580487528,35582.407865391026,36328.51661017552,36872.801975714305,44205.94656773843,49989.68719032389
2013-06-26,39365.79325499918,48058.83580774902,35628.02710719967,36070.176399832024,40237.294508300416,48369.20316506111,55086.33492420538
2013-06-27,22276.804315465564,48058.83580774902,35664.32536445053,34945.5216514115,41041.519480849754,47902.12433405204,58866.14037849559
2013-06-28,4197.136925856507,48058.83580774902,35804.00391790899,35822.37984438522,46919.67245373221,56051.82500107364,63920.54926347233
2013-07-01,-5674.982041798152,48058.83580774902,35815.488236170495,35207.06666178408,46087.51683165285,52423.109307677114,63076.059670595096
2013-07-02,-4518.946825427254,48058.83580774902,35818.53210958504,36174.55032746009,45066.500090540234,48970.446347430436,56063.51427489011
2013-07-03,-7442.103865388116,48058.83580774902,35818.12590274471,36303.92451555583,43699.335277851984,45287.766377480315,53292.061897537365
2013-07-05,18282.812847020785,48058.83580774902,35827.005786263915,36281.7862629781,43319.01094994984,43748.51987175426,52200.88593218915
2013-07-08,18870.88182240959,48058.83580774902,35787.16711735872,35592.55799726879,42038.96740120786,40733.33826083221,46569.792692669456
2013-07-09,24382.43891264376,48058.83580774902,35786.51398933766,35728.292771204215,41086.59888048488,38555.65938504119,41220.70450436955
2013-07-10,19471.450859179113,48058.83580774902,35750.5017560845,34247.28753101859,40504.788888200375,37388.684002759524,46863.03074442098
2013-07-11,29454.66222235614,48058.83580774902,35734.250510800404,35708.69013498969,39520.270530965936,35460.04784128377,41295.831911145426
2013-07-12,9181.581675039643,48058.83580774902,35829.907201340895,34525.03897788104,45080.87895588443,46314.38640070437,46826.00685622839
2013-07-15,8529.946024152357,48058.83580774902,35739.95647909122,35100.47230864753,43783.27422780889,43295.2460909129,48818.73492651813
2013-07-16,8424.340388281891,48058.83580774902,35711.32890707022,34927.35950478003,42489.280953698,40493.47058803734,48440.93903683018
2013-07-17,10197.772209563891,48058.83580774902,35671.8391599194,35711.102719817165,41208.998523345894,37952.948631673346,39624.18071077871
2013-07-18,2994.500113831298,48058.83580774902,35645.22413570672,34763.246072345326,40804.07796308913,37312.17740078052,42633.90319879823
2013-07-19,4545.069021090681,48058.83580774902,35646.58629987426,35641.68827353242,39615.66819764405,35155.741708866364,40066.04535868019
2013-07-22,5310.509130712728,48058.83580774902,35646.86981811342,35700.370919232344,38448.38500617816,33179.05506429229,38353.91985922183
2013-07-23,-903.200293391488,48058.83580774902,35581.80836417221,35353.97144302427,37316.044322702925,31352.22184074479,32848.37928452946
2013-07-24,1250.911578257836,48058.83580774902,35583.8647576777,36520.67943680297,36332.91450284372,30116.57493766778,36387.2568948
2013-07-25,5272.885066604824,48058.83580774902,35582.60371046465,35449.86641881431,35237.33143035909,28704.31379994527,32767.472480756784
2013-07-26,4959.2883318492095,48058.83580774902,35560.929604071425,35515.63011775808,34164.019757133996,27434.287881673852,36290.986127902244
2013-07-29,6715.707589424981,48058.83580774902,35547.54309462281,35530.89111840597,33234.674978191295,26619.606081025326,32023.192177353907
2013-07-30,11685.517111755786,48058.83580774902,35552.11087021909,34869.51185061201,32815.71432175963,27069.38257982463,31565.425353379105
2013-07-31,4636.3057830900625,48058.83580774902,35551.18100823055,35682.662392594604,32392.277673064305,27367.170021078276,34644.10325647931
2013-08-01,-3650.028095182717,48058.83580774902,35514.603051438586,35837.004782554824,31689.585003506192,26975.22577276308,33099.27407222438
2013-08-02,-911.0450823171219,48058.83580774902,35509.146882644345,35134.95317199656,30728.32519336793,26011.798107532264,32866.040438180855
2013-08-05,-6123.875099647074,48058.83580774902,35506.42468587138,34477.89965312612,30201.828312307698,26069.905333668612,27677.88030715483
2013-08-06,-8566.362671175786,48058.83580774902,35492.358119352546,34775.297934557595,29282.003200371757,25229.334279061113,32765.593003035097
2013-08-07,-3879.6941636073743,48058.83580774902,35494.01148114482,35009.40731749806,28537.608359322196,24823.285330077044,28357.39587309
2013-08-08,1435.6608704989026,48058.83580774902,35502.43786362158,36031.01756991193,28381.87520447566,25693.5329195997,28654.890939467703
2013-08-09,-9131.939425344704,48058.83580774902,35434.42299864838,35030.29081598078,27678.79120923881,25245.171420043745,26528.259549387374
2013-08-12,-9913.304136957351,48058.83580774902,35435.33529488177,35416.276250459014,26888.426371980117,24641.12490196033,27394.06469378994
2013-08-13,-15112.69174895229,48058.83580774902,35315.85218394483,35697.69876816675,26240.50092806839,24458.983243652205,27331.710714465527
2013-08-14,-26554.829708167617,48058.83580774902,35317.49768736145,35480.697628819195,25625.96868137711,24227.06496351886,26044.134935652473
2013-08-16,-33482.51728529601,48058.83580774902,35309.717103981195,35854.32936043521,24849.34218317904,23653.676753151474,30447.781279896884
2013-08-19,-14526.321633371144,48058.83580774902,35323.17823224029,35185.63480107031,26272.65241306841,27437.981455313366,31956.439324635485
2013-08-20,-8445.066833205527,48058.83580774902,35303.49933614495,34589.50377994335,25612.932473060937,26622.846207538485,30457.8102647145
2013-08-21,-8162.367739239497,48058.83580774902,35319.521278606924,34808.67519153988,26630.052599053895,28944.14828126743,33094.94650196206
2013-08-22,-2974.1851512272647,48058.83580774902,35326.44865987691,36365.6168026915,28266.962951781334,32005.54985146782,40676.56065814934
2013-08-23,8787.626016346469,48058.83580774902,35343.35414766055,34795.56445044304,28658.096256216442,32393.859796095985,35452.97717107545
2013-08-26,-2507.564697204887,48058.83580774902,35385.18630287929,35447.458339496174,30967.851599620488,36147.217993787606,47522.07658626233
2013-08-27,-1524.9888213582476,48058.83580774902,35388.32020557189,34677.33494373832,30449.199633019158,34468.44754600788,39421.83082891197
2013-08-28,6968.966408351656,48058.83580774902,35404.293545805594,36450.49387159966,30939.04044408728,34840.98162288789,42842.03402707203
2013-08-29,12491.909668346467,48058.83580774902,35336.59816379417,36256.10829755449,30393.487372300002,33258.337411754575,36996.34173191443
2013-08-30,7265.371872325083,48058.83580774902,35345.49624441848,36150.753651663166,30199.37694490705,32628.73477627574,37560.921473303184
2013-09-03,12008.168453671104,48058.83580774902,35254.17372505593,34775.831161866714,29288.17257152916,30768.55571685133,35673.07496200124
2013-09-04,11137.890502064558,48058.83580774902,35258.90936675645,36348.61432592132,29090.784301228792,30463.092236536373,35503.425870275896
2013-09-05,16096.400517509817,48058.83580774902,35258.738502418484,35205.48121796927,28247.976620175526,28970.30540389167,33376.640685857485
2013-09-06,13734.189357617492,48058.83580774902,35183.98134344435,35661.361884712736,27470.991169179975,27815.391455409615,29720.39315850623
2013-09-09,14178.737080295938,48058.83580774902,35168.55148348482,35020.27900878024,26634.164355601595,26660.42143375144,34530.651096893474
2013-09-10,12128.310631249851,48058.83580774902,35174.43507164674,35684.13974639672,26366.25369086483,26779.287793120242,31934.47962053657
2013-09-11,9053.88644340996,48058.83580774902,35175.282111232926,34694.26537243886,26088.806918651208,26829.805756203317,30796.885422557072
2013-09-12,6297.955028793457,48058.83580774902,35185.051456652094,35886.94926275647,26494.147876333453,28139.354485386255,34298.65911949652
2013-09-13,7057.25524484002,48058.83580774902,35175.17438102431,34456.76698372969,25701.720093775766,26960.941975517966,33740.50364241234
2013-09-16,5516.6740060101565,48058.83580774902,35175.13742656871,35621.86133617644,24924.057300470588,25945.4156160233,29738.142771869945
2013-09-17,7496.105407891027,48058.83580774902,35173.414236397395,35333.76348872089,24316.598176430667,25378.48959874083,27426.320153447192
2013-09-23,8542.688294702271,48058.83580774902,35159.53269577654,34809.26406500336,23611.29363736953,24691.79705382122,27304.99417874971
2013-09-24,947.9744698466675,48058.83580774902,35145.61515687378,34483.53766450228,23305.757062516383,24859.557236591816,28822.345333094934
2013-09-25,413.1367186276778,48058.83580774902,35135.3487016893,34295.59371620595,22595.985048200564,24188.60299607439,28948.254068927778
2013-09-26,2661.4055889278834,48058.83580774902,35135.77935697132,34544.066115714835,21955.440788789623,23677.54902698544,25593.739553193445
2013-09-27,-2605.1263126397102,48058.83580774902,35137.05526101745,33988.257807253554,21920.92336053618,24335.200050057014,28942.903732483428
2013-09-30,-8585.597390053736,48058.83580774902,35138.132218548504,35021.13429909816,21414.913298446612,23956.69296654804,28841.012118348226
2013-10-01,-6419.269972776048,48058.83580774902,35136.652678094644,35503.959740186314,21429.573756397836,24566.673834893503,29467.535072252696
2013-10-02,-1474.518395545384,48058.83580774902,35134.500447902974,35387.798704039335,20784.91669094214,23859.240417067173,28679.9212420585
2013-10-04,3944.9590952027447,48058.83580774902,35134.77451275147,34605.49610556452,20201.44269896734,23340.156908315734,27631.36890649706
2013-10-07,4267.211973412687,48058.83580774902,35134.99333255317,34888.02062227704,19641.51079554077,22930.544757735373,26599.693624497475
2013-10-08,9695.885310081336,48058.83580774902,35119.35606334805,35524.725068455366,19686.80757263268,23603.610726477003,28494.601950750453
2013-10-10,12040.79312950572,48058.83580774902,35119.14502762788,34597.456325597275,19255.96139139611,23365.17903495936,27365.978125095895
2013-10-11,9405.003352473845,48058.83580774902,34999.7633265747,34622.82323860351,19525.283497727814,24260.426512463455,29542.15873713335
2013-10-14,7961.723869475721,48058.83580774902,35014.43261024223,34764.23902159809,20678.889491025948,26466.09536967891,32043.635955947222
2013-10-15,10453.034883580243,48058.83580774902,35014.48770451116,34876.64394648586,20077.177974534,25470.12195180044,28347.722083479137
2013-10-16,13683.176288639017,48058.83580774902,34966.61386265503,35100.813656865794,19560.430529286805,24757.045453343104,28289.9043276685
2013-10-17,7020.216586584972,48058.83580774902,34966.587496259286,34650.937994346496,18969.716528104567,23990.353913726594,29551.313854110478
2013-10-18,9486.590745803156,48058.83580774902,34955.14897563376,34385.80913162163,18542.51781491024,23600.464443119603,27025.25244075381
2013-10-21,5828.74035065439,48058.83580774902,34963.79867650984,34966.434348161245,19110.81391658129,24853.45352063395,26805.166425416017
2013-10-22,6395.430423992849,48058.83580774902,34954.345652701275,34798.11431095307,18648.342690866182,24248.79156040444,28398.902124543092
2013-10-23,3327.8566252052537,48058.83580774902,34955.362901441535,34417.60212995591,19062.481765234264,25112.099557845453,29702.864442818904
2013-10-24,10475.954976978594,48058.83580774902,34964.759705520024,35777.72983653214,20157.545206991654,26908.595533862648,34363.82750098315
2013-10-25,-1149.262149359384,48058.83580774902,34953.69449776158,34908.62707493241,20303.134172241742,26984.808153109836,30952.569375205967
2013-10-28,-1021.03744544438,48058.83580774902,34954.158336325854,34535.311619767555,19768.76752705062,25930.134308462388,30724.877225509244
2013-10-29,-4130.407376381146,48058.83580774902,34955.52665654166,34523.374492057344,19374.59425695397,25253.904518207986,34025.37059199943
2013-10-30,-11335.583217891402,48058.83580774902,34956.13414716137,34808.65157663838,18904.906218786367,24554.088682577345,29265.5769640659
2013-10-31,-11674.973321131492,48058.83580774902,34955.17345780766,35130.37216175037,18359.68419835093,23827.21930483108,27132.452479821182
2013-11-01,-10774.346376222411,48058.83580774902,34959.0155984715,35154.82339826132,20088.47481547862,26772.98248933777,31433.472245198805
2013-11-04,-16594.868201480742,48058.83580774902,34955.912049065875,34707.498138921284,19577.437126350564,25806.786845609586,31687.03102739547
2013-11-05,-22889.07376836123,48058.83580774902,34898.89299597421,34253.515594610384,19014.645325803012,24913.62819452268,32173.44078899264
2013-11-06,-12041.973523048619,48058.83580774902,34908.838367018165,34290.534941176855,19737.185720595066,26133.291280251153,31017.22265141834
2013-11-07,-16037.94691134754,48058.83580774902,34904.55027488728,35111.452176539,19146.239905928538,25108.65187445694,33817.90155137245
2013-11-08,-3689.1766776710265,48058.83580774902,34911.69316461226,33685.26829179149,20278.665235963126,26940.321767092093,31474.715153361787
2013-11-11,6705.6401861109325,48058.83580774902,34895.46865209766,35117.856107792206,20397.223350505887,26960.62412874236,33952.42574937811
2013-11-12,12920.699558966715,48058.83580774902,34916.58293758052,34725.60838561224,21790.133413030795,28957.117131407704,31648.397936524125
2013-11-13,6750.198267549241,48058.83580774902,34926.00555872849,34504.34116610529,22185.148344274112,29143.611299356235,35531.99816623128
2013-11-14,5522.02798073074,48058.83580774902,34930.86560751904,34738.59974245093,21967.40535039363,28360.562116625144,29009.467916296344
2013-11-15,-2645.4016879670717,48058.83580774902,34922.83359272222,35252.11674458069,22603.9452364005,29086.492656300823,31942.367707709775
2013-11-18,-3773.04277627632,48058.83580774902,34917.31217915949,33950.86430133222,23266.72509443583,29784.26691246701,34509.1963165151
2013-11-19,113.98484342238763,48058.83580774902,34883.688533823566,35346.16233508378,22591.49041743547,28258.400071276326,32325.7363823849
2013-11-20,3736.7245847736763,48058.83580774902,34882.282095807466,35006.22879482555,21930.389613740117,26925.317813869042,31162.11228461249
2013-11-21,9827.964285827371,48058.83580774902,34891.80540134067,34430.543766921175,22100.213411681485,27170.28270690364,30052.722178409975
2013-11-22,16309.979193269399,48058.83580774902,34893.185468575095,34393.62017840228,21613.756575711577,26278.968352448865,28409.74902611621
2013-11-25,5697.969620845658,48058.83580774902,34885.88407610595,35767.834006390614,21904.18579076817,26827.671498670345,32385.48008758572
2013-11-26,-2447.268438148779,48058.83580774902,34842.84122388236,36021.10025885553,21560.55877059134,26257.96184649499,32913.79614928232
2013-11-27,-10427.85754226495,48058.83580774902,34831.40782001291,34812.57922449661,21198.968127203705,25709.54550587819,28915.299586259713
2013-11-29,-13732.354705477079,48058.83580774902,34831.697235973086,34111.4347703977,20626.148881901227,24847.722251731597,29916.117041600955
2013-12-02,-15521.306372059185,48058.83580774902,34837.86334929787,35225.71473231656,20720.267624814842,25239.265805824423,27642.684799877617
2013-12-03,-8681.799672633239,48058.83580774902,34836.06461541218,34122.499252888796,21321.70059739105,26430.953308182077,29188.667101517207
2013-12-04,-6336.517198653494,48058.83580774902,34821.457890795115,34804.645573331574,21717.52381862665,27132.040291516285,32482.923692961795
2013-12-05,-8363.587276244165,48058.83580774902,34830.59870199518,35376.62737532371,22079.034341477636,27612.801686022252,31573.75056732629
2013-12-06,-8922.479021649471,48058.83580774902,34829.11166613242,34816.572689672204,21549.242515418242,26528.376385774605,30125.774340372034
2013-12-09,-12327.71406878451,48058.83580774902,34810.41302100181,35691.24263240591,21128.051448340437,25836.675132020813,30574.67579893581
2013-12-10,-15473.429352123338,48058.83580774902,34810.60954613242,35316.283934903,20544.5030105293,24880.04991178392,32343.852844068842
2013-12-11,-13039.367242612932,48058.83580774902,34804.58397965548,35326.5600740323,20253.62912088937,24565.406527689447,28821.983727616782
2013-12-12,-1743.000079318954,48058.83580774902,34819.4444644135,34235.79825474384,21696.019498048016,27174.710372888047,33442.8276506386
2013-12-13,-1065.7691619214363,48058.83580774902,34822.0994309053,34283.43369849158,21275.438652529727,26288.66890169696,27940.89460072301
2013-12-16,4998.582965622935,48058.83580774902,34815.21834439612,34974.3800141389,20661.86494541556,25208.596241587766,27680.951822417275
2013-12-17,9764.936300269226,48058.83580774902,34809.87556428596,35240.8397715968,20180.230158141287,24486.124773346943,27082.10583467767
2013-12-18,11289.072544972609,48058.83580774902,34806.687417790774,34229.4037629602,19573.67244909196,23626.337132902023,30139.13281711453
2013-12-19,6787.1374669777415,48058.83580774902,34811.431929230544,35024.751066929326,19668.398792405118,24097.663459534873,29146.44536906542
2013-12-20,12757.659596687941,48058.83580774902,34812.41910709341,35377.23955118747,19210.571055552708,23517.087422546294,29480.5743372289
2013-12-23,11007.876394323212,48058.83580774902,34705.04286874703,35495.55607920285,19737.724808317034,25033.18897728623,28946.351496195228
2013-12-24,-643.6966685199192,48058.83580774902,34704.31296436483,35092.40808477634,19478.662158517727,24637.45435696384,28858.751980022575
2013-12-26,-3114.503301491961,48058.83580774902,34697.70422673087,34190.34312865241,18935.25775959844,23782.64942074496,27924.460423943437
2013-12-27,-1034.38459673538,48058.83580774902,34681.52204726166,35116.09998801333,18367.218330369164,23026.81677669903,27741.640082747545
2013-12-30,-367.5073544813856,48058.83580774902,34685.91478638381,34461.606975825685,18574.37298126497,23647.39670612535,26344.3844955543
2014-01-02,-2662.306454619058,48058.83580774902,34671.86705834306,33962.9888911611,18515.47438629422,23772.100152529612,26605.872264892154
2014-01-03,6121.1130409119,48058.83580774902,34702.073272231915,34037.585648837376,21164.638560027804,28182.78707945,32638.94913874745
2014-01-06,8520.466904668638,48058.83580774902,34688.87648787886,34818.814473743805,20596.352084393737,26735.190214009544,38309.87081858693
2014-01-07,7111.348698840961,48058.83580774902,34670.71760205844,34374.59293897742,20077.129444112856,25650.002930465496,30556.758925291964
2014-01-08,3363.292203196223,48058.83580774902,34678.87860959562,34694.20080018307,20408.264366773525,25845.88415509371,31831.914329947584
2014-01-09,6069.041140518155,48058.83580774902,34669.06793948206,34973.82556326847,19834.54162063675,24670.925898948797,28644.199053693606
2014-01-10,7859.506316896673,48058.83580774902,34651.36881434116,33742.00731889024,19230.3112789763,23640.66444996848,30550.684629114203
2014-01-13,4955.839061600424,48058.83580774902,34651.55468411563,34438.64755821255,18688.64060948395,22675.72562786328,27411.156739721002
2014-01-14,9024.75620219919,48058.83580774902,34642.25949697787,34936.458212485166,18121.571629259342,21836.46013162465,28036.68397245091
2014-01-15,9235.80167834257,48058.83580774902,34640.099664979556,34286.755922053024,17621.723031433932,21125.848621291927,23084.805935607303
2014-01-16,1819.2828357895983,48058.83580774902,34643.20964972421,34212.10964994266,17753.593145042105,21638.460738895315,27901.73129380479
2014-01-17,-6279.129554073496,48058.83580774902,34643.77327638421,35372.44802668375,17360.751369178324,21175.22425398535,20961.60096322086
2014-01-21,-16519.720210182775,48058.83580774902,34645.28462751594,35258.75022933903,17004.355266452476,20857.681343097298,22000.986924375007
2014-01-22,-17177.069381434558,48058.83580774902,34648.76746373445,35273.36447320588,17370.382710402544,22033.061381151503,26307.428389473786
2014-01-23,-13814.310002652259,48058.83580774902,34644.74383424508,34501.44546330378,16919.365806334034,21461.674168421407,23905.089143276495
2014-01-24,-16202.869910519787,48058.83580774902,34646.65899400547,35979.691465102245,17043.040240063634,22129.10421098747,26444.242741914473
2014-01-27,-16049.074238291252,48058.83580774902,34290.63615833982,35199.62854122177,18383.42388626601,24567.941844296274,26833.020713182043
2014-01-28,-5691.371035971307,48058.83580774902,34284.00968885598,35002.31782338639,23596.990257874553,33856.42818216013,36002.88937336501
2014-01-29,-2429.651791128711,48058.83580774902,34273.54535052799,34613.61228573081,23342.592734486992,31977.881849724454,34541.04492905966
2014-02-03,1041.3625577178966,48058.83580774902,34264.676980465025,34862.99074905549,23390.218191642616,31022.519190967247,37880.15573166898
2014-02-04,9622.85134922763,48058.83580774902,34277.61503844579,33826.90249215832,23938.62783450192,31217.548599927017,33854.71950402495
2014-02-05,18781.783500584443,48058.83580774902,34291.46470400935,34257.24263399422,24504.44992906165,31490.70951367381,35841.953299095796
2014-02-06,21227.736242652205,48058.83580774902,34289.8978865957,34377.33933286101,23865.82089158185,29391.905932315974,32678.199726400086
2014-02-07,16375.069310833078,48058.83580774902,34303.388397916984,33866.63556638298,24751.892432614113,30697.454106448535,33537.357071289836
2014-02-10,11380.095197912098,48058.83580774902,34326.883900554545,34994.117779779895,26127.479724428387,32845.23024305773,38005.508457049225
2014-02-11,11925.998672934022,48058.83580774902,34320.800818681346,34702.85370000736,25541.404978622966,30766.097198587155,37060.33555839607
2014-02-12,8406.42134607673,48058.83580774902,34320.239048542455,33675.042480552984,25054.595601484612,29186.920761476056,31675.21317977947
2014-02-13,5397.274583983502,48058.83580774902,34305.99575494399,34846.2134222701,24306.199663697796,27267.818781619888,29498.08975379043
2014-02-14,8033.629922740749,48058.83580774902,34306.38519212332,34114.861571919035,23709.40564530279,25930.263407414466,28955.093567492277
2014-02-18,4064.265936641137,48058.83580774902,34308.60822288626,35004.51682390851,23326.971939796742,25265.39447819747,32317.45831786366
2014-02-19,4570.367946354438,48058.83580774902,34310.37995267025,33758.66600756512,22960.949762750042,24721.87336441211,28383.87862040089
2014-02-20,6882.828062621714,48058.83580774902,34309.51781506202,34667.8576025068,22271.70591666196,23487.109198131537,27621.166118845187
2014-02-21,11314.710350515907,48058.83580774902,34311.26918580427,34866.623559916494,21798.45501779847,22912.026786236078,26171.454537074227
2014-02-24,7559.971927727915,48058.83580774902,34318.41410225008,35467.64513643415,21960.147499690676,23867.748966677533,27924.546245038484
2014-02-25,6283.316760577871,48058.83580774902,34318.471254397875,33939.14376365696,21319.05576009816,22797.564219283217,25007.328055386522
2014-02-26,3968.0778210104477,48058.83580774902,34314.386166157594,33848.11429112162,21177.00995483445,23016.99861728471,27110.317812029014
2014-02-27,7071.443808609013,48058.83580774902,34312.55948115293,34887.837915193486,20657.115184931212,22304.09011495703,26460.880199033872
2014-02-28,6538.851092238594,48058.83580774902,34312.16514026302,34258.75420034528,20204.066101699642,21824.35120602817,27207.62058445815
2014-03-03,6125.3599950463595,48058.83580774902,34299.51740853915,34040.49895081874,19624.14524031326,21098.394067716883,26180.134587709686
2014-03-04,5112.393515538411,48058.83580774902,34265.41807939593,34111.77051307268,19219.345606835814,20876.914177047805,23864.30215942674
2014-03-05,6508.440852584511,48058.83580774902,34261.84765087025,34484.806624700635,18707.459411429787,20378.05935103721,27152.281364721748
2014-03-06,-5192.71793414543,48058.83580774902,34264.497320414805,34640.73811035693,19176.2427819302,22154.339849559736,24102.250138428848
2014-03-07,-4209.172728809571,48058.83580774902,34258.473989828555,32815.73205028596,18697.641684371163,21478.20747569146,25070.061114429056
2014-03-10,-8766.82750359096,48058.83580774902,34251.6833940693,34028.685575786025,18139.838580884047,20703.36087363436,24363.563820779484
2014-03-11,-7152.16049528802,48058.83580774902,34255.84834776751,33852.96438336006,18038.099766607513,21007.065383998844,22738.76498025558
2014-03-12,-3325.5750701311968,48058.83580774902,34257.72732522227,33905.47555467728,17823.078338917858,20984.280704685432,22897.8770063775
2014-03-13,-198.5310590751294,48058.83580774902,34267.04719682003,35172.69650787893,19339.44513295611,24494.40866152971,28658.28655252141
2014-03-14,-3750.7217578792042,48058.83580774902,34247.78611151392,34808.23851989635,19027.729501102203,23755.21515024574,26578.169201169174
2014-03-17,4333.48145827418,48058.83580774902,34248.46436870739,33216.9226965881,19154.254040201136,23983.10348110034,28037.828102050113
2014-03-18,5556.536002782353,48058.83580774902,34245.30762144635,33597.71230228639,18672.879283574475,22971.50141294017,25948.22289570312
2014-03-19,-3588.8648001363495,48058.83580774902,34255.69328535351,34666.798466742985,19921.219438082782,25519.25469424983,29534.874430329768
2014-03-20,4696.445544957302,48058.83580774902,34261.49032176079,33730.400625017224,19877.8599692791,25175.136589224956,29003.22055280638
2014-03-21,5980.393861696851,48058.83580774902,34203.209967250215,34917.757302643884,19315.339216234945,23865.124880159485,25891.959585126704
2014-03-24,3813.1582634566566,48058.83580774902,34186.74213694764,33353.89162812532,19421.554928099842,24065.560924682522,28160.764398339834
2014-03-25,5539.086045659453,48058.83580774902,34134.340602447526,33543.86789517311,18833.976052011207,22854.269118329416,28267.225275687102
2014-03-26,13636.043833884269,48058.83580774902,34130.800998182756,33128.927249831206,18563.241256627425,22459.264817253483,24897.239935459987
2014-03-27,13195.704907576313,48058.83580774902,34138.29839555585,33228.34866749351,18926.943557230774,23400.850810903357,28241.904552861688
2014-03-28,12082.799955300567,48058.83580774902,34006.71242855866,34030.73835246053,18353.638620761747,22315.065027569075,24708.53808896363
2014-03-31,9416.785825912513,48058.83580774902,33994.510420537204,34546.01289659255,17953.80245087555,21700.99166177457,25192.048838155417
2014-04-01,3303.023203353711,48058.83580774902,33991.32649281877,34406.02571494886,17500.414839267112,21048.444927099576,24362.69371014937
2014-04-02,-547.0470489549858,48058.83580774902,33990.648514422894,33526.623373885304,18345.64208815148,23116.051165555662,24829.033703420395
2014-04-03,-2157.161391409499,48058.83580774902,33984.80095323993,34197.46676014245,18558.595456022013,23570.997972198787,27870.497732088443
2014-04-04,-3035.201010018306,48058.83580774902,33885.66779888638,34433.81884569959,18025.058083066226,22460.406772466995,22706.184667978145
2014-04-07,-5160.344540382446,48058.83580774902,33845.4490949494,32150.05096779476,17505.146218368976,21545.364840924238,27996.413126981504
2014-04-08,3898.0467468102893,48058.83580774902,33839.135758518874,34167.673788620166,17995.55630277175,22761.87620742132,22947.137514335765
2014-04-09,3684.9450765753636,48058.83580774902,33838.895439603344,33066.25493782727,17569.815754790605,21977.3768703137,23515.17143475405
2014-04-10,5055.153968765763,48058.83580774902,33804.081896765,33575.9867974564,17340.86930770533,21686.31310049701,22877.184213675282
2014-04-11,5581.0080506256845,48058.83580774902,33804.2213232955,33466.58893606244,16954.57376787783,21108.962075504503,23204.078781999637
2014-04-14,11845.463955166702,48058.83580774902,33779.94917493708,33090.0083986404,16853.425602311698,21171.7587850475,22287.43666792336
2014-04-15,9775.237493443392,48058.83580774902,33769.3211067872,33647.06177426825,17259.787336143705,22200.980512837155,23589.048049995163
2014-04-16,5542.168041218777,48058.83580774902,33769.11324870393,33347.17141100372,16830.45158961053,21434.706557364803,24125.759453198785
2014-04-17,-203.75228861216408,48058.83580774902,33747.37781957432,34145.97388404279,17063.88644015237,22048.96692102019,23417.321181774714
2014-04-21,-6136.600810578186,48058.83580774902,33720.603825061495,34153.507416193,16613.686702145544,21257.816210431592,23427.929131321103
2014-04-22,-9131.383358324581,48058.83580774902,33724.374749565315,34310.562548527465,16662.279109313888,21523.501293057907,23890.12867011944
2014-04-23,-10582.320827079615,48058.83580774902,33726.01784284046,32850.36562594301,16416.69167433535,21177.494144705797,23440.232237327673
2014-04-24,-5671.925212173682,48058.83580774902,33701.15075522617,33052.826020384746,16317.371285003825,21147.914735986076,22488.594043831647
2014-04-25,-3734.9358241138793,48058.83580774902,33699.85221657393,33451.451230460094,15991.029365307968,20674.32054729702,22154.85279373847
2014-04-28,-2913.147338419207,48058.83580774902,33702.62401545424,34066.96350038569,17966.651300011796,24597.17150004033,28188.00504592507
2014-04-29,-3539.596755038648,48058.83580774902,33701.65379526825,33764.13879359851,17425.06485246654,23254.972170620134,26481.913122119997
2014-04-30,-1930.6383619190206,48058.83580774902,33701.677902468095,33454.48418126879,16928.2387283571,22186.10688864982,25306.51832106537
2014-05-02,-652.6686585225975,48058.83580774902,33686.751386799,33857.79082356429,16627.085907121636,21634.628746702954,25566.263252540284
2014-05-07,5195.273902587886,48058.83580774902,33672.30232809408,33440.326744262034,16121.144058700389,20770.115723434843,22577.84294692601
