Date,^KS11,^KQ11,IEF,^GSPC
2023-02-01,2449.800048828125,750.9600219726562,88.13166809082031,4119.2099609375
2023-02-02,2468.8798828125,764.6199951171875,88.09628295898438,4179.759765625
2023-02-03,2480.39990234375,766.7899780273438,87.1505126953125,4136.47998046875
2023-02-06,2438.18994140625,761.3300170898438,86.39923858642578,4111.080078125
2023-02-07,2451.7099609375,772.7899780273438,86.18711853027344,4164.0
2023-02-08,2483.639892578125,779.97998046875,86.50528717041016,4117.85986328125
2023-02-09,2481.52001953125,784.5800170898438,86.11636352539062,4081.5
2023-02-10,2469.72998046875,772.4400024414062,85.70099639892578,4090.4599609375
2023-02-13,2452.699951171875,772.5499877929688,85.90424346923828,4137.2900390625
2023-02-14,2465.639892578125,779.5800170898438,85.51536560058594,4136.1298828125
2023-02-15,2427.89990234375,765.4600219726562,85.25902557373047,4147.60009765625
2023-02-16,2475.47998046875,784.7100219726562,84.9761962890625,4090.409912109375
2023-02-17,2451.2099609375,775.6199951171875,85.21487426757812,4079.090087890625
2023-02-21,2458.9599609375,793.4199829101562,84.28677368164062,3997.340087890625
2023-02-22,2417.679931640625,778.510009765625,84.43701934814453,3991.050048828125
2023-02-23,2439.090087890625,783.280029296875,84.76408386230469,4012.320068359375
2023-02-24,2423.610107421875,778.8800048828125,84.25141906738281,3970.0400390625
2023-02-27,2402.639892578125,780.2999877929688,84.50773620605469,3982.239990234375
2023-02-28,2412.85009765625,791.5999755859375,84.64031982421875,3970.14990234375
2023-03-02,2427.85009765625,787.1900024414062,83.6182632446289,3981.35009765625
2023-03-03,2432.070068359375,802.4199829101562,84.2913589477539,4045.639892578125
2023-03-06,2462.6201171875,816.510009765625,84.14077758789062,4048.419921875
2023-03-07,2463.35009765625,815.760009765625,84.14964294433594,3986.3701171875
2023-03-08,2431.909912109375,813.9500122070312,84.1230697631836,3992.010009765625
2023-03-09,2419.090087890625,809.219970703125,84.64562225341797,3918.320068359375
2023-03-10,2394.590087890625,788.5999755859375,86.2044448852539,3861.590087890625
2023-03-13,2410.60009765625,788.8900146484375,87.24956512451172,3855.760009765625
2023-03-14,2348.969970703125,758.0499877929688,86.42587280273438,3919.2900390625
2023-03-15,2379.719970703125,781.1699829101562,87.6746826171875,3891.929931640625
2023-03-16,2377.909912109375,781.97998046875,86.88640594482422,3960.280029296875
2023-03-17,2395.68994140625,797.3900146484375,87.913818359375,3916.639892578125
2023-03-20,2379.199951171875,802.2000122070312,87.55955505371094,3951.570068359375
2023-03-21,2388.35009765625,802.530029296875,86.7978515625,4002.8701171875
2023-03-22,2416.9599609375,813.4299926757812,87.94038391113281,3936.969970703125
2023-03-23,2424.47998046875,812.1900024414062,88.44526672363281,3948.719970703125
2023-03-24,2414.9599609375,824.1099853515625,88.47181701660156,3970.989990234375
2023-03-27,2409.219970703125,827.6900024414062,87.38243103027344,3977.530029296875
2023-03-28,2434.93994140625,833.510009765625,87.32927703857422,3971.27001953125
2023-03-29,2443.919921875,843.9400024414062,87.1787109375,4027.81005859375
2023-03-30,2453.159912109375,850.47998046875,87.31153869628906,4050.830078125
2023-03-31,2476.860107421875,847.52001953125,87.78984069824219,4109.31005859375
2023-04-03,2472.340087890625,854.9600219726562,88.203369140625,4124.509765625
2023-04-04,2480.510009765625,857.1799926757812,88.77134704589844,4100.60009765625
2023-04-05,2495.2099609375,872.3599853515625,89.14407348632812,4090.3798828125
2023-04-06,2459.22998046875,865.5800170898438,89.17071533203125,4105.02001953125
2023-04-10,2512.080078125,887.780029296875,88.2921371459961,4109.10986328125
2023-04-11,2547.860107421875,898.9400024414062,88.25662231445312,4108.93994140625
2023-04-12,2550.639892578125,890.6199951171875,88.51399230957031,4091.949951171875
2023-04-13,2561.659912109375,894.25,88.22115325927734,4146.22021484375
2023-04-14,2571.489990234375,903.8400268554688,87.7862777709961,4137.64013671875
2023-04-17,2575.909912109375,909.5,87.22718811035156,4151.31982421875
2023-04-18,2571.090087890625,909.02001953125,87.36919403076172,4154.8701171875
2023-04-19,2575.080078125,909.2000122070312,87.18279266357422,4154.52001953125
2023-04-20,2563.110107421875,885.7100219726562,87.68865203857422,4129.7900390625
2023-04-21,2544.39990234375,868.8200073242188,87.4756851196289,4133.52001953125
2023-04-24,2523.5,855.22998046875,87.90164947509766,4137.0400390625
2023-04-25,2489.02001953125,838.7100219726562,88.77134704589844,4071.6298828125
2023-04-26,2484.830078125,830.4400024414062,88.42525482177734,4055.989990234375
2023-04-27,2495.81005859375,850.2100219726562,87.8484115600586,4135.35009765625
2023-04-28,2501.530029296875,842.8300170898438,88.50511169433594,4169.47998046875
2023-05-02,2524.389892578125,855.6099853515625,88.60208129882812,4119.580078125
2023-05-03,2501.39990234375,843.1799926757812,89.18031311035156,4090.75
2023-05-04,2500.93994140625,845.0599975585938,89.1624984741211,4061.219970703125
2023-05-08,2513.2099609375,842.280029296875,88.13948822021484,4138.1201171875
2023-05-09,2510.06005859375,835.8499755859375,88.03275299072266,4119.169921875
2023-05-10,2496.510009765625,829.739990234375,88.69103240966797,4137.64013671875
2023-05-11,2491.0,824.5399780273438,89.02017211914062,4130.6201171875
2023-05-12,2475.419921875,822.4299926757812,88.4864501953125,4124.080078125
2023-05-15,2479.35009765625,814.530029296875,88.29072570800781,4136.27978515625
2023-05-16,2480.239990234375,816.75,88.00608825683594,4109.89990234375
2023-05-17,2494.659912109375,834.1900024414062,87.72140502929688,4158.77001953125
2023-05-18,2515.39990234375,835.8900146484375,87.17876434326172,4198.0498046875
2023-05-19,2537.7900390625,841.719970703125,86.84957885742188,4191.97998046875
2023-05-22,2557.080078125,852.0399780273438,86.6894760131836,4192.6298828125
2023-05-23,2567.550048828125,859.1599731445312,86.83181762695312,4145.580078125
2023-05-24,2567.449951171875,855.4600219726562,86.60942077636719,4115.240234375
2023-05-25,2554.68994140625,847.719970703125,86.06678771972656,4151.27978515625
2023-05-26,2558.81005859375,843.22998046875,86.2269058227539,4205.4501953125
2023-05-30,2585.52001953125,851.5,86.90298461914062,4205.52001953125
2023-05-31,2577.1201171875,856.9400024414062,87.23212432861328,4179.830078125
2023-06-01,2569.169921875,863.780029296875,87.47467041015625,4221.02001953125
2023-06-02,2601.360107421875,868.0599975585938,86.77915954589844,4282.3701171875
2023-06-05,2615.409912109375,870.280029296875,86.75240325927734,4273.7900390625
2023-06-07,2615.60009765625,880.719970703125,86.17278289794922,4267.52001953125
2023-06-08,2610.85009765625,876.1300048828125,86.75240325927734,4293.93017578125
2023-06-09,2641.159912109375,883.7100219726562,86.44029998779297,4298.85986328125
2023-06-12,2629.35009765625,885.760009765625,86.5829849243164,4338.93017578125
2023-06-13,2637.949951171875,896.8099975585938,85.96771240234375,4369.009765625
2023-06-14,2619.080078125,871.8300170898438,86.08362579345703,4372.58984375
2023-06-15,2608.5400390625,878.0399780273438,86.75240325927734,4425.83984375
2023-06-16,2625.7900390625,887.9500122070312,86.37789154052734,4409.58984375
2023-06-20,2604.909912109375,886.4099731445312,86.63650512695312,4388.7099609375
2023-06-21,2582.6298828125,875.7000122070312,86.71675109863281,4365.68994140625
2023-06-22,2593.699951171875,876.3800048828125,86.2262954711914,4381.89013671875
2023-06-23,2570.10009765625,874.8400268554688,86.5829849243164,4348.330078125
2023-06-26,2582.199951171875,879.5,86.79698181152344,4328.81982421875
2023-06-27,2581.389892578125,874.1400146484375,86.4937973022461,4378.41015625
2023-06-28,2564.18994140625,866.969970703125,86.8415756225586,4376.85986328125
2023-06-29,2550.02001953125,861.7899780273438,85.94987487792969,4396.43994140625
2023-06-30,2564.280029296875,868.239990234375,86.13713836669922,4450.3798828125
2023-07-03,2602.469970703125,889.2899780273438,85.76351928710938,4455.58984375
2023-07-05,2579.0,891.1799926757812,85.35235595703125,4446.81982421875
2023-07-06,2556.2900390625,870.530029296875,84.6551513671875,4411.58984375
2023-07-07,2526.7099609375,867.27001953125,84.54788970947266,4398.9501953125
2023-07-10,2520.699951171875,860.3499755859375,84.98588562011719,4409.52978515625
2023-07-11,2562.489990234375,878.72998046875,85.16465759277344,4439.259765625
2023-07-12,2574.719970703125,879.8800048828125,85.99591827392578,4472.16015625
2023-07-13,2591.22998046875,893.0700073242188,86.71095275878906,4510.0400390625
2023-07-14,2628.300048828125,896.280029296875,86.28189849853516,4505.419921875
2023-07-17,2619.0,898.2899780273438,86.42494201660156,4522.7900390625
2023-07-18,2607.6201171875,914.1400146484375,86.52325439453125,4554.97998046875
2023-07-19,2608.239990234375,923.719970703125,86.81824493408203,4565.72021484375
2023-07-20,2600.22998046875,931.5999755859375,86.12999725341797,4534.8701171875
2023-07-21,2609.760009765625,934.5800170898438,86.20149230957031,4536.33984375
2023-07-24,2628.530029296875,929.9000244140625,85.99591827392578,4554.64013671875
2023-07-25,2636.4599609375,939.9600219726562,85.83500671386719,4567.4599609375
2023-07-26,2592.360107421875,900.6300048828125,86.12999725341797,4566.75
2023-07-27,2603.81005859375,883.7899780273438,85.19145202636719,4537.41015625
2023-07-28,2608.320068359375,913.739990234375,85.46854400634766,4582.22998046875
2023-07-31,2632.580078125,935.969970703125,85.57579803466797,4588.9599609375
2023-08-01,2667.070068359375,939.6699829101562,85.0757827758789,4576.72998046875
2023-08-02,2616.469970703125,909.760009765625,84.90552520751953,4513.39013671875
2023-08-03,2605.389892578125,920.3200073242188,84.27825927734375,4501.89013671875
2023-08-04,2602.800048828125,918.4299926757812,85.17434692382812,4478.02978515625
2023-08-07,2580.7099609375,898.219970703125,84.96822357177734,4518.43994140625
2023-08-08,2573.97998046875,892.3400268554688,85.39838409423828,4499.3798828125
2023-08-09,2605.1201171875,908.97998046875,85.4521255493164,4467.7099609375
2023-08-10,2601.56005859375,911.2899780273438,84.79798126220703,4468.830078125
2023-08-11,2591.260009765625,912.2000122070312,84.34992218017578,4464.0498046875
2023-08-14,2570.8701171875,901.6799926757812,84.21552276611328,4489.72021484375
2023-08-16,2525.639892578125,878.2899780273438,83.73164367675781,4404.330078125
2023-08-17,2519.85009765625,886.0399780273438,83.62411499023438,4370.35986328125
2023-08-18,2504.5,877.3200073242188,83.87499237060547,4369.7099609375
2023-08-21,2508.800048828125,888.7100219726562,83.35527038574219,4399.77001953125
2023-08-22,2515.739990234375,893.3300170898438,83.39111328125,4387.5498046875
2023-08-23,2505.5,882.8699951171875,84.29619598388672,4436.009765625
2023-08-24,2537.679931640625,901.739990234375,83.98251342773438,4376.31005859375
2023-08-25,2519.139892578125,899.3800048828125,83.95565795898438,4405.7099609375
2023-08-28,2543.409912109375,909.3800048828125,84.18864440917969,4433.31005859375
2023-08-29,2552.159912109375,916.239990234375,84.78901672363281,4497.6298828125
2023-08-30,2561.219970703125,923.8099975585938,84.78008270263672,4514.8701171875
2023-08-31,2556.27001953125,928.4000244140625,84.95034790039062,4507.66015625
2023-09-01,2563.7099609375,919.739990234375,84.43104553222656,4515.77001953125
2023-09-05,2582.179931640625,921.47998046875,83.91897583007812,4496.830078125
2023-09-06,2563.340087890625,917.9500122070312,83.70335388183594,4465.47998046875
2023-09-07,2548.260009765625,906.3599853515625,83.99085998535156,4451.14013671875
2023-09-08,2547.679931640625,914.1799926757812,84.0088119506836,4457.490234375
2023-09-11,2556.8798828125,912.5499877929688,83.86506652832031,4487.4599609375
2023-09-12,2536.580078125,898.0399780273438,83.98188018798828,4461.89990234375
2023-09-13,2534.699951171875,882.719970703125,84.0806655883789,4467.43994140625
2023-09-14,2572.889892578125,899.469970703125,83.89202117919922,4505.10009765625
2023-09-15,2601.280029296875,899.030029296875,83.63148498535156,4450.31982421875
2023-09-18,2574.719970703125,891.2899780273438,83.71233367919922,4453.52978515625
2023-09-19,2559.2099609375,883.8900146484375,83.40687561035156,4443.9501953125
2023-09-20,2559.739990234375,882.719970703125,83.34400939941406,4402.2001953125
2023-09-21,2514.969970703125,860.6799926757812,82.72410583496094,4330.0
2023-09-22,2508.1298828125,857.3499755859375,83.04753875732422,4320.06005859375
2023-09-25,2495.760009765625,839.1699829101562,82.43661499023438,4337.43994140625
2023-09-26,2462.969970703125,827.8200073242188,82.40966033935547,4273.52978515625
2023-09-27,2465.070068359375,841.02001953125,82.04133605957031,4274.509765625
2023-10-04,2405.68994140625,807.4000244140625,81.45429229736328,4263.75
2023-10-05,2403.60009765625,801.02001953125,81.60741424560547,4258.18994140625
2023-10-06,2408.72998046875,816.3900146484375,81.13004302978516,4308.5
2023-10-10,2402.580078125,795.0,82.0037612915039,4358.240234375
2023-10-11,2450.080078125,817.1199951171875,82.4541244506836,4376.9501953125
2023-10-12,2479.820068359375,835.489990234375,81.66150665283203,4349.60986328125
2023-10-13,2456.14990234375,822.780029296875,82.18389892578125,4327.77978515625
2023-10-16,2436.239990234375,810.5399780273438,81.69750213623047,4373.6298828125
2023-10-17,2460.169921875,820.3800048828125,80.89582824707031,4373.2001953125
2023-10-18,2462.60009765625,808.8900146484375,80.51753234863281,4314.60009765625
2023-10-19,2415.800048828125,784.0399780273438,80.1212158203125,4278.0
2023-10-20,2375.0,769.25,80.589599609375,4224.16015625
2023-10-23,2357.02001953125,763.6900024414062,80.9678955078125,4217.0400390625
2023-10-24,2383.510009765625,784.8599853515625,81.11204528808594,4247.68017578125
2023-10-25,2363.169921875,770.8400268554688,80.40042877197266,4186.77001953125
2023-10-26,2299.080078125,743.8499755859375,81.01293182373047,4137.22998046875
2023-10-27,2302.81005859375,748.489990234375,81.1390380859375,4117.3701171875
2023-10-30,2310.550048828125,757.1199951171875,80.86883544921875,4166.81982421875
2023-10-31,2277.989990234375,736.0999755859375,80.69766235351562,4193.7998046875
2023-11-01,2301.56005859375,739.22998046875,81.62710571289062,4237.85986328125
2023-11-02,2343.1201171875,772.8400268554688,82.13297271728516,4317.77978515625
2023-11-03,2368.340087890625,782.0499877929688,82.76522827148438,4358.33984375
2023-11-06,2502.3701171875,839.4500122070312,82.2865219116211,4365.97998046875
2023-11-07,2443.9599609375,824.3699951171875,82.7562026977539,4378.3798828125
2023-11-08,2421.6201171875,811.02001953125,83.09041595458984,4382.77978515625
2023-11-09,2427.080078125,802.8699951171875,82.2684326171875,4347.35009765625
2023-11-10,2409.659912109375,789.3099975585938,82.35877990722656,4415.240234375
2023-11-13,2403.760009765625,774.4199829101562,82.31358337402344,4411.5498046875
2023-11-14,2433.25,794.1900024414062,83.55107116699219,4495.7001953125
2023-11-15,2486.669921875,809.3599853515625,82.90072631835938,4502.8798828125
2023-11-16,2488.179931640625,811.1099853515625,83.52398681640625,4508.240234375
2023-11-17,2469.85009765625,799.0599975585938,83.57816314697266,4514.02001953125
2023-11-20,2491.199951171875,813.0800170898438,83.6955795288086,4547.3798828125
2023-11-21,2510.419921875,817.010009765625,83.803955078125,4538.18994140625
2023-11-22,2511.699951171875,814.6099853515625,83.77686309814453,4556.6201171875
2023-11-24,2496.6298828125,815.0,83.34329986572266,4559.33984375
2023-11-27,2495.659912109375,810.25,83.97559356689453,4550.43017578125
2023-11-28,2521.760009765625,816.4400024414062,84.34593963623047,4554.89013671875
2023-11-29,2519.81005859375,822.4400024414062,84.78853607177734,4550.580078125
2023-11-30,2535.2900390625,831.6799926757812,84.3730239868164,4567.7998046875
2023-12-01,2505.010009765625,827.239990234375,85.16909790039062,4594.6298828125
2023-12-04,2514.949951171875,828.52001953125,84.81590270996094,4569.77978515625
2023-12-05,2494.280029296875,813.3800048828125,85.41363525390625,4567.18017578125
2023-12-06,2495.3798828125,819.5399780273438,85.76686096191406,4549.33984375
2023-12-07,2492.070068359375,813.2000122070312,85.64006042480469,4585.58984375
2023-12-08,2517.85009765625,830.3699951171875,85.08757019042969,4604.3701171875
2023-12-11,2525.360107421875,835.25,85.09663391113281,4622.43994140625
2023-12-12,2535.27001953125,839.530029296875,85.27775573730469,4643.7001953125
2023-12-13,2510.659912109375,829.3099975585938,86.54571533203125,4707.08984375
2023-12-14,2544.179931640625,840.5900268554688,87.26514434814453,4719.5498046875
2023-12-15,2563.56005859375,838.3099975585938,87.19247436523438,4719.18994140625
2023-12-18,2566.860107421875,850.9600219726562,87.00171661376953,4740.56005859375
2023-12-19,2568.550048828125,858.2999877929688,87.16521453857422,4768.3701171875
2023-12-20,2614.300048828125,862.97998046875,87.5921401977539,4698.35009765625
2023-12-21,2600.02001953125,859.4400024414062,87.45588684082031,4746.75
2023-12-22,2599.510009765625,854.6199951171875,87.37413787841797,4754.6298828125
2023-12-26,2602.590087890625,848.3400268554688,87.42864227294922,4774.75
2023-12-27,2613.5,859.7899780273438,88.10991668701172,4781.580078125
2023-12-28,2655.280029296875,866.5700073242188,87.77381896972656,4783.35009765625
2024-01-02,2669.81005859375,878.9299926757812,87.22881317138672,4742.830078125
2024-01-03,2607.31005859375,871.5700073242188,87.4377212524414,4704.81005859375
2024-01-04,2587.02001953125,866.25,86.910888671875,4688.68017578125
